Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_DIRECT_ELEC	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_HIGH_TEMP	GAS_STORAGE	H2_STORAGE	DIESEL_STORAGE	GASOLINE_STORAGE	LFO_STORAGE	AMMONIA_STORAGE	METHANOL_STORAGE	CO2_STORAGE	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	GAS_STORAGE_in	GAS_STORAGE_out	H2_STORAGE_in	H2_STORAGE_out	DIESEL_STORAGE_in	DIESEL_STORAGE_out	GASOLINE_STORAGE_in	GASOLINE_STORAGE_out	LFO_STORAGE_in	LFO_STORAGE_out	AMMONIA_STORAGE_in	AMMONIA_STORAGE_out	METHANOL_STORAGE_in	METHANOL_STORAGE_out	CO2_STORAGE_in	CO2_STORAGE_out	
 8255	6.500000		156.343920			15.870404	0.106726									851.541396	0.252223	13044.720185								0.000000	0.000000			-3.962026	0.250149					-6.821592	0.000000	-0.036445	0.000000																	-2.922995	0.000000	-0.176166	0.000000	-0.585739	0.000000															
 8256	6.500000		160.200025			22.398662	0.142291									854.316708	0.428299	13046.722732								0.000000	0.000000			-3.987434	0.100060					-6.659030	0.000000	-0.036445	0.000000																	-2.826916	0.000000	-0.176166	0.000000	-2.002547	0.000000															
 8257	6.500000		160.105501			18.294008	0.116216									853.153469	0.000000	13040.958191								0.000000	0.000000			0.000000	0.062484					0.000000	3.920090	0.000000	0.024903																	0.000000	1.111467	0.000000	0.428147	0.000000	5.764541															
 8258	6.500000		160.048465			17.813656	0.113164									851.798171	0.000000	13035.225616								0.000000	0.000000			0.000000	0.025015					0.000000	0.329609	0.000000	0.002094																	0.000000	1.303597	0.000000	0.000000	0.000000	5.732574															
 8259	6.500000		160.004001			16.930957	0.107557									850.202815	0.000000	13029.509039								0.000000	0.000000			0.000000	0.012454					0.000000	0.735915	0.000000	0.004675																	0.000000	1.543737	0.000000	0.000000	0.000000	5.716577															
 8260	6.500000		159.821911			15.811737	0.100447									848.463465	0.000000	13023.617174								0.000000	0.000000			0.000000	0.150089					0.000000	0.979709	0.000000	0.006224																	0.000000	1.687827	0.000000	0.000000	0.000000	5.891865															
 8261	6.500000		159.389708			14.539226	0.092363									846.628171	0.000000	13017.406726								0.000000	0.000000			0.000000	0.400239					0.000000	1.142222	0.000000	0.007256																	0.000000	1.783878	0.000000	0.000000	0.000000	6.210447															
 8262	6.500000		158.357234			13.033408	0.082797									844.648897	0.000000	13010.431682								0.000000	0.000000			0.000000	1.000597					0.000000	1.386015	0.000000	0.008805																	0.000000	1.927968	0.000000	0.000000	0.000000	6.975044															
 8263	6.500000		156.650589			11.458716	0.072794									842.621704	0.000000	13002.262295								0.000000	0.000000			-0.263417	1.938390					0.000000	1.467296	0.000000	0.009321																	0.000000	1.976007	0.000000	0.000000	0.000000	8.169388															
 8264	6.500000		154.930986			9.734487	0.061840									840.498584	0.000000	12994.411448								0.000000	0.000000			0.000000	1.688273					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.850846															
 8265	6.500000		153.336781			8.024466	0.050977									838.375592	0.000000	12986.719866								0.000000	0.000000			0.000000	1.563219					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.691582															
 8266	6.500000		151.555304			7.303661	0.046398									836.829060	0.000000	12978.789374								0.000000	0.000000			0.000000	1.750810					0.000000	0.654683	0.000000	0.004159																	0.000000	1.495727	0.000000	0.000000	0.000000	7.930492															
 8267	6.500000		150.734530			7.726483	0.049084									835.955032	0.000000	12970.540354								0.000000	0.000000			-1.210454	2.000916					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	0.000000	0.000000	0.000000	8.249020															
 8268	6.500000		152.135139			9.202277	0.058459									835.705456	0.000000	12964.866742								0.000000	0.000000			-3.631771	2.201015					-1.539460	0.000000	-0.009780	0.000000																	0.000000	0.198917	0.000000	0.000000	0.000000	5.673612															
 8269	6.500000		153.769441			11.397292	0.072403									835.888166	0.000000	12961.945105								0.000000	0.000000			-3.665645	2.000916					-2.270841	0.000000	-0.014426	0.000000																	-0.233354	0.000000	0.000000	0.000000	0.000000	2.921637															
 8270	6.500000		155.374165			13.899245	0.088297									836.262965	0.000000	12955.836073								0.000000	0.000000			-3.661410	2.025931					-2.595867	0.000000	-0.016491	0.000000																	-0.425454	0.000000	0.000000	0.000000	0.000000	6.109032															
 8271	6.500000		155.486506			16.299301	0.103544									836.589703	0.000000	12947.236654								0.000000	0.000000			-2.419464	2.276049					-2.514586	0.000000	-0.015974	0.000000																	-0.377415	0.000000	0.000000	0.000000	0.000000	8.599419															
 8272	6.500000		153.705728			18.110761	0.115052									836.580229	0.000000	12938.509816								0.000000	0.000000			-0.626417	2.376098					-1.945767	0.000000	-0.012361	0.000000																	-0.041224	0.000000	0.000000	0.000000	0.000000	8.726838															
 8273	6.500000		151.848190			19.094682	0.121302									836.090475	0.000000	12929.782978								0.000000	0.000000			-0.549301	2.376098					-1.133154	0.000000	-0.007199	0.000000																	0.000000	0.439057	0.000000	0.000000	0.000000	8.726838															
 8274	6.500000		151.235859			19.989215	0.126985									835.552712	0.000000	12921.852486								0.000000	0.000000			-1.168849	1.750810					-1.051873	0.000000	-0.006682	0.000000																	0.000000	0.487097	0.000000	0.000000	0.000000	7.930492															
 8275	6.500000		150.568992			20.713864	0.131589									834.918930	0.000000	12914.559077								0.000000	0.000000			-0.613955	1.250575					-0.889360	0.000000	-0.005650	0.000000																	0.000000	0.583147	0.000000	0.000000	0.000000	7.293409															
 8276	6.500000		151.899972			21.351260	0.135638									834.237148	0.000000	12907.664017								0.000000	0.000000			-2.298887	0.937793					-0.808079	0.000000	-0.005133	0.000000																	0.000000	0.631187	0.000000	0.000000	0.000000	6.895060															
 8277	6.500000		154.312906			21.820892	0.138621									833.459356	0.000000	12901.167524								0.000000	0.000000			-3.068154	0.624841					-0.645566	0.000000	-0.004101	0.000000																	0.000000	0.727237	0.000000	0.000000	0.000000	6.496493															
 8278	6.500000		156.787488			22.124092	0.140547									832.585532	0.076084	12894.957076								0.000000	0.000000			-2.905684	0.400239					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	-0.076084	0.000000	0.000000	6.210447															
 8279	6.500000		157.788667			22.343562	0.141941									831.663751	0.252223	12888.937778								0.000000	0.000000			-1.282686	0.250149					-0.401772	0.000000	-0.002552	0.000000																	0.000000	0.871327	-0.176166	0.000000	0.000000	6.019298															
 8280	6.500000		157.657050			22.398662	0.142291									830.645946	0.428299	12883.109629								0.000000	0.000000			0.000000	0.100060					-0.239211	0.000000	-0.001520	0.000000																	0.000000	0.967406	-0.176166	0.000000	0.000000	5.828149															
 8281	6.500000		157.563035			18.294008	0.116216									829.484141	0.000000	12877.345088								0.000000	0.000000			0.000000	0.062484					0.000000	3.920090	0.000000	0.024903																	0.000000	1.111467	0.000000	0.428147	0.000000	5.764541															
 8282	6.500000		157.506507			17.813656	0.113164									828.130278	0.000000	12871.612514								0.000000	0.000000			0.000000	0.025015					0.000000	0.329609	0.000000	0.002094																	0.000000	1.303597	0.000000	0.000000	0.000000	5.732574															
 8283	6.500000		157.462551			16.930957	0.107557									826.536356	0.000000	12865.895936								0.000000	0.000000			0.000000	0.012454					0.000000	0.735915	0.000000	0.004675																	0.000000	1.543737	0.000000	0.000000	0.000000	5.716577															
 8284	6.500000		157.280969			15.811737	0.100447									824.798440	0.000000	12860.004071								0.000000	0.000000			0.000000	0.150089					0.000000	0.979709	0.000000	0.006224																	0.000000	1.687827	0.000000	0.000000	0.000000	5.891865															
 8285	6.500000		156.849275			14.539226	0.092363									822.964580	0.000000	12853.793624								0.000000	0.000000			0.000000	0.400239					0.000000	1.142222	0.000000	0.007256																	0.000000	1.783878	0.000000	0.000000	0.000000	6.210447															
 8286	6.500000		155.817308			13.033408	0.082797									820.986740	0.000000	12846.818580								0.000000	0.000000			0.000000	1.000597					0.000000	1.386015	0.000000	0.008805																	0.000000	1.927968	0.000000	0.000000	0.000000	6.975044															
 8287	6.500000		154.111172			11.458716	0.072794									818.960981	0.000000	12838.649192								0.000000	0.000000			-0.263417	1.938390					0.000000	1.467296	0.000000	0.009321																	0.000000	1.976007	0.000000	0.000000	0.000000	8.169388															
 8288	6.500000		152.392077			9.734487	0.061840									816.839295	0.000000	12830.798346								0.000000	0.000000			0.000000	1.688273					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.850846															
 8289	6.500000		150.798379			8.024466	0.050977									814.717736	0.000000	12823.106763								0.000000	0.000000			0.000000	1.563219					0.000000	1.629809	0.000000	0.010354																	0.000000	2.072058	0.000000	0.000000	0.000000	7.691582															
 8290	6.500000		149.017409			7.303661	0.046398									813.172638	0.000000	12815.176271								0.000000	0.000000			0.000000	1.750810					0.000000	0.654683	0.000000	0.004159																	0.000000	1.495727	0.000000	0.000000	0.000000	7.930492															
 8291	6.500000		148.197143			7.726483	0.049084									812.300044	0.000000	12806.927252								0.000000	0.000000			-1.210454	2.000916					-0.483004	0.000000	-0.003068	0.000000																	0.000000	0.823316	0.000000	0.000000	0.000000	8.249020															
 8292	6.500000		149.598260			9.202277	0.058459									812.051902	0.000000	12801.253639								0.000000	0.000000			-3.631771	2.201015					-1.539460	0.000000	-0.009780	0.000000																	0.000000	0.198917	0.000000	0.000000	0.000000	5.673612															
 8293	6.500000		151.233069			11.397292	0.072403									812.236045	0.000000	12798.332002								0.000000	0.000000			-3.665645	2.000916					-2.270841	0.000000	-0.014426	0.000000																	-0.233354	0.000000	0.000000	0.000000	0.000000	2.921637															
 8294	6.500000		152.838301			13.899245	0.088297									812.612278	0.000000	12792.222971								0.000000	0.000000			-3.661410	2.025931					-2.595867	0.000000	-0.016491	0.000000																	-0.425454	0.000000	0.000000	0.000000	0.000000	6.109032															
